sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"YAZIO","958",,"DietaryFatPolyunsaturated","g",2021-01-18 10:05:03 +0200,2021-01-18 10:05:03 +0200,2021-01-18 10:05:03 +0200,0.23229
"YAZIO","958",,"DietaryFatPolyunsaturated","g",2021-01-18 14:31:27 +0200,2021-01-18 14:31:26 +0200,2021-01-18 14:31:26 +0200,1.58205
"YAZIO","958",,"DietaryFatPolyunsaturated","g",2021-01-18 14:31:34 +0200,2021-01-18 14:31:34 +0200,2021-01-18 14:31:34 +0200,1.3022
"YAZIO","958",,"DietaryFatPolyunsaturated","g",2021-01-18 14:31:40 +0200,2021-01-18 14:31:40 +0200,2021-01-18 14:31:40 +0200,9.1154
"YAZIO","958",,"DietaryFatPolyunsaturated","g",2021-01-18 21:52:17 +0200,2021-01-18 21:52:17 +0200,2021-01-18 21:52:17 +0200,0.04692
"YAZIO","958",,"DietaryFatPolyunsaturated","g",2021-01-19 15:12:23 +0200,2021-01-19 15:12:23 +0200,2021-01-19 15:12:23 +0200,0.12008
"YAZIO","958",,"DietaryFatPolyunsaturated","g",2021-01-22 20:19:56 +0200,2021-01-22 20:19:56 +0200,2021-01-22 20:19:56 +0200,0.12008
"YAZIO","970",,"DietaryFatPolyunsaturated","g",2021-02-27 14:50:27 +0200,2021-02-27 14:50:27 +0200,2021-02-27 14:50:27 +0200,0.08
