sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"YAZIO","958",,"DietaryVitaminK","mcg",2021-01-18 10:05:03 +0200,2021-01-18 10:05:03 +0200,2021-01-18 10:05:03 +0200,0.029
"YAZIO","958",,"DietaryVitaminK","mcg",2021-01-18 14:31:34 +0200,2021-01-18 14:31:34 +0200,2021-01-18 14:31:34 +0200,1.4
"YAZIO","958",,"DietaryVitaminK","mcg",2021-01-18 14:31:40 +0200,2021-01-18 14:31:40 +0200,2021-01-18 14:31:40 +0200,9.8
"YAZIO","958",,"DietaryVitaminK","mcg",2021-01-18 21:52:17 +0200,2021-01-18 21:52:17 +0200,2021-01-18 21:52:17 +0200,0
"YAZIO","958",,"DietaryVitaminK","mcg",2021-01-19 15:12:23 +0200,2021-01-19 15:12:23 +0200,2021-01-19 15:12:23 +0200,0
"YAZIO","958",,"DietaryVitaminK","mcg",2021-01-22 20:19:56 +0200,2021-01-22 20:19:56 +0200,2021-01-22 20:19:56 +0200,0
"YAZIO","970",,"DietaryVitaminK","mcg",2021-02-27 14:50:27 +0200,2021-02-27 14:50:27 +0200,2021-02-27 14:50:27 +0200,0.2
