sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"Apple Watch de Elliott","7.5","<<HKDevice: 0x281981540>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:7.5>","EnvironmentalAudioExposure","dBASPL",2021-07-14 00:58:29 +0200,2021-07-14 00:48:14 +0200,2021-07-14 01:18:09 +0200,73.0137
"Apple Watch de Elliott","7.5","<<HKDevice: 0x281981540>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:7.5>","EnvironmentalAudioExposure","dBASPL",2021-07-14 01:19:18 +0200,2021-07-14 01:18:09 +0200,2021-07-14 01:48:04 +0200,43.3726
"Apple Watch de Elliott","7.5","<<HKDevice: 0x281981540>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:7.5>","EnvironmentalAudioExposure","dBASPL",2021-07-14 01:51:38 +0200,2021-07-14 01:48:04 +0200,2021-07-14 02:17:59 +0200,36.9927
"Apple Watch de Elliott","7.5","<<HKDevice: 0x281981540>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:7.5>","EnvironmentalAudioExposure","dBASPL",2021-07-14 02:23:04 +0200,2021-07-14 02:17:59 +0200,2021-07-14 02:31:09 +0200,44.4784
"Iris’s Apple Watch","7.3.2","<<HKDevice: 0x2819821c0>, name:Apple Watch, manufacturer:Apple Inc., model:Watch, hardware:Watch5,9, software:7.3.2>","EnvironmentalAudioExposure","dBASPL",2021-03-19 15:24:44 +0200,2021-03-19 15:14:18 +0200,2021-03-19 15:25:48 +0200,40.476
