sourceName,sourceVersion,device,type,unit,creationDate,startDate,endDate,value
"YAZIO","958",,"DietaryVitaminB6","mg",2021-01-18 10:05:03 +0200,2021-01-18 10:05:03 +0200,2021-01-18 10:05:03 +0200,0.012615
"YAZIO","958",,"DietaryVitaminB6","mg",2021-01-18 14:31:34 +0200,2021-01-18 14:31:34 +0200,2021-01-18 14:31:34 +0200,0.0296
"YAZIO","958",,"DietaryVitaminB6","mg",2021-01-18 14:31:40 +0200,2021-01-18 14:31:40 +0200,2021-01-18 14:31:40 +0200,0.2072
"YAZIO","958",,"DietaryVitaminB6","mg",2021-01-18 21:52:17 +0200,2021-01-18 21:52:17 +0200,2021-01-18 21:52:17 +0200,0.1104
"YAZIO","958",,"DietaryVitaminB6","mg",2021-01-19 15:12:23 +0200,2021-01-19 15:12:23 +0200,2021-01-19 15:12:23 +0200,0.14694
"YAZIO","958",,"DietaryVitaminB6","mg",2021-01-22 20:19:56 +0200,2021-01-22 20:19:56 +0200,2021-01-22 20:19:56 +0200,0.14694
"YAZIO","970",,"DietaryVitaminB6","mg",2021-02-27 14:50:27 +0200,2021-02-27 14:50:27 +0200,2021-02-27 14:50:27 +0200,0.08
